"","207","208","209","243","213","215","217","218"
"Label","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx"
"heme"," 8737367"," 6521947"," 7056922","11855706","  273145"," 7388232"," 3242769","  935961"
"hexadecanedioate","270037","261192","228074","233946","240342","292363","350686","253128"
"hexanoylcarnitine"," 635768"," 266653"," 480501"," 574003","1707066"," 415030","1468343","1154471"
"hexanoylglycine","276731"," 39635","170993","197613","153798","151497","109284","171268"
"hippurate"," 74331.00"," 65982.25"," 94566.40"," 80838.00","105149.00"," 59423.00"," 59958.00"," 45631.00"
"histamine","2929311"," 255308"," 621556","2810775","3994570","3242670","8528007","6333994"
"histidine"," 48620112"," 29409226"," 31158692"," 45258632","643399552"," 46232656","328438848","463248032"
"homocitrulline","178462.67"," 97542.38","117116.11"," 47049.00","646754.00"," 55888.00","410498.00","312399.00"
"homostachydrine*","925818","249248","232168","120799","132142","194831","249640"," 79216"
"hypotaurine","  355979","  635647","  402924","  712961","32008574","  753173","18452696","19873284"
"hypoxanthine"," 43315148"," 15182410"," 17829866"," 23739810","496665056"," 40138300","283766784","328078528"
"imidazole lactate","1971740","2214216","2519682","3106984","4013292","2466157","3001571","2548632"
"imidazole propionate","149074.0","154864.0","151742.2","198486.0","478468.0","151186.0"," 97520.0","176024.0"
"indolelactate","33020.00","65982.25","94566.40","74224.90","81043.00","42621.00","84335.00","82891.00"
"inosine"," 62618640"," 21564086"," 28392670"," 37797012","452794784"," 49967916","308042688","316523808"
"inosine 5'-monophosphate (IMP)"," 2268434"," 5147122"," 4358554"," 3270247","12992181"," 4240257"," 8543839"," 8474469"
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate"," 311981"," 169124"," 342183"," 599089","1438246"," 693399","3967376","2575025"
"isobutyrylcarnitine"," 4291115"," 4685502","11615336"," 5656645","20777668","14589996","13337865","19223276"
"isocitrate","2861724","3083011","2991443","4873461","2085797","1992519","4958510","2512752"
"isoleucine","121559024"," 74081160"," 86433296","192835856","738603712"," 97948088","455514560","621872448"
"isoleucylglycine"," 433870"," 279745"," 272992"," 439953"," 688246"," 475522","1183370"," 481127"
"isovalerylcarnitine","1058585","1142843","3663533","1371161","7348260","4255212","4132585","6404738"
"isovalerylglycine"," 87486.0"," 18900.0"," 80216.0","116353.0","118776.0","103226.0","133446.7"," 96642.0"
"kynurenine","  1112442","   768865","   395916","   470444","136564656","   823998"," 72901648"," 96736704"
"lactate"," 9523349"," 3799805"," 5634596"," 7619265","43233600"," 8872072","33539296","33405360"
"laurylcarnitine"," 513341"," 443594"," 544507","1294329"," 739351"," 472002"," 831153"," 454019"
"leucine"," 84931136"," 51537780"," 57793756","126174824","645755200"," 75800576","361881600","541738816"
"leucylglycine","237220.0","156198.1","223032.0","179063.0","229104.0","364008.0","280649.0","144454.0"
"linoleate","1667029120"," 947975552","1014575680","1309739392","2814450944","1812746368","1657307392","1591581440"
"linolenate","187002096","106614848"," 93656664","119796480","218810624","153414688","140009040","134258176"
"linoleoylcarnitine*","1346189"," 756976"," 952831","2422443","6739838","1062236","5711832","7222426"
"lysine","102072072"," 59865156"," 74265136"," 97620624","898905920","128111360","540483136","708208960"
"malate"," 14728786"," 15801451"," 16947176"," 20460286","124737560"," 15385079"," 85321560"," 88107944"
"malonylcarnitine"," 573162"," 382040"," 562277"," 545330","1006773"," 830918","1081805","1001456"
"maltose","2651751"," 492159"," 661191"," 284455","1548652"," 544215","1136316","1275166"
"maltotriose","699584","235530","318038","153383","475108","238883","374714","259237"
"mannose"," 205966.0"," 118585.0"," 182386.6"," 131633.0","1922161.0"," 181185.0"," 674279.0","1355165.0"
"margarate"," 25659884"," 15197200"," 26545906"," 35349348","103865248"," 42008152"," 42507200"," 40828112"
