"","Name",""
"mmu:83946","Phip","0.360841862408805"
"mmu:71436","Flrt3","0.360629863497176"
"mmu:24052","Sgcd","0.36050849407413"
"mmu:13025","Ctla2b","0.360502510864307"
"mmu:229900","Gbp7","0.360498580704958"
"mmu:101113","Snx21","0.360105984738704"
"mmu:210719","Mkx","0.359910379082441"
"mmu:70382","Kctd2","0.359861634599158"
"mmu:211006","Sepsecs","0.359739941032676"
"mmu:74142","Lonp1","0.359714782294548"
"mmu:101835","AW146154","0.35956299173124"
"mmu:100043597","Srcap","0.359516719975917"
"mmu:72135","Pygo1","0.3591127127036"
"mmu:243219","2900026A02Rik","0.359091610213038"
"mmu:233208","Scaf1","0.359053545100598"
"mmu:228576","Mall","0.358803340103479"
"mmu:217866","Cdc42bpb","0.358599962501884"
"mmu:117198","Ivns1abp","0.358562114376882"
"mmu:67255","Zfp422","0.358478937680587"
"mmu:22185","U2af2","0.358253285704849"
"mmu:16562","Kif1c","0.358209551906562"
"mmu:12748","Clk2","0.357940652997048"
"mmu:12489","Cd33","0.357930495501695"
"mmu:66871","Cpne8","0.35786694230667"
"mmu:231633","Tmem119","0.357761326862879"
"mmu:240665","Ccnj","0.357675321212353"
"mmu:12389","Cav1","0.357495951220828"
"mmu:235627","Nbeal2","0.357469801531019"
"mmu:77706","Abcb5","0.357386294657067"
"mmu:53970","Rfx5","0.357284098734156"
"mmu:216613","Ccdc85a","0.357224215615074"
"mmu:66343","Tmem177","0.357080067029276"
"mmu:77200","5430403G16Rik","0.356907729633653"
"mmu:213469","Lgi3","0.356726983010479"
"mmu:11949","Atp5c1","0.356626115993834"
"mmu:230700","Foxj3","0.356312414173952"
"mmu:71508","Zfp935","0.35619499364928"
"mmu:116940","Tgs1","0.356193168438896"
"mmu:547253","Parp14","0.356156878358882"
"mmu:110157","Raf1","0.356151333479196"
"mmu:237615","Ankrd52","0.356045798260094"
"mmu:331487","Uprt","0.355895940364552"
"mmu:329910","Acot11","0.355797395635162"
"mmu:223881","Rnd1","0.355734611711313"
"mmu:76355","Tgds","0.355633904693321"
"mmu:77087","Ankrd11","0.355513892837556"
"mmu:67895","Ppa1","0.355429043579793"
"mmu:232855","Zfp772","0.3553284936968"
"mmu:24014","Rnasel","0.355136205119351"
"mmu:19344","Rab5b","0.354599114991752"
"mmu:242721","Klhdc7a","0.354188560970196"
"mmu:19696","Rel","0.354004813153452"
"mmu:21835","Thrsp","0.353993725937629"
"mmu:58227","Fam184b","0.353954173501536"
"mmu:118452","Baalc","0.353939306580832"
"mmu:240239","Gpr151","0.353939202655647"
"mmu:667055","Gm9992","0.353933439856816"
"mmu:329559","Zfp335","0.353326080920604"
"mmu:629364","Gm16372","0.353291588511268"
"mmu:12325","Camk2g","0.353151006688552"
"mmu:11555","Adrb2","0.352990525953257"
"mmu:667034","Pnp2","0.352929826121097"
"mmu:13852","Stx2","0.352903745139709"
"mmu:16612","Klk1","0.352900816282342"
"mmu:20725","Serpinb8","0.352886584438862"
"mmu:229534","Pbxip1","0.352731835761544"
"mmu:114249","Npnt","0.352609670912992"
"mmu:30924","Angptl3","0.352570802300222"
"mmu:26441","Psma4","0.352394156892114"
"mmu:75210","Prr3","0.352345107441271"
"mmu:100040608","Fancf","0.352317784595233"
"mmu:13018","Ctcf","0.352046286560662"
"mmu:246293","Klhl8","0.351851596263224"
"mmu:319670","Eml5","0.351793392743796"
"mmu:232414","Clec9a","0.351697583944504"
"mmu:73233","Zfp942","0.351432847443652"
"mmu:13544","Dvl3","0.351307762458022"
"mmu:231532","Arhgap24","0.35108200231707"
"mmu:494448","Cbx6","0.351021742282183"
"mmu:243372","Zfp775","0.350983011157183"
"mmu:211586","Tfdp2","0.350818752332479"
"mmu:320664","Cass4","0.350744691451745"
"mmu:320191","Hook3","0.350674600646957"
"mmu:78611","Btbd19","0.35050784256011"
"mmu:74868","Tmem65","0.350384143996782"
"mmu:232440","H2afj","0.350357746770836"
"mmu:59016","Thap11","0.350281245716832"
"mmu:21804","Tgfb1i1","0.350240938302679"
"mmu:20130","Rras","0.350121466028534"
"mmu:18211","Ntrk1","0.350085389506984"
"mmu:68094","Smarcc2","0.350031210451745"
"mmu:229488","Fam160a1","0.349960797895297"
"mmu:70370","Fbln7","0.349907593696449"
"mmu:117167","Steap4","0.349879123527308"
"mmu:16950","Loxl3","0.349711467671355"
"mmu:21379","Tbrg4","0.349691181880357"
"mmu:68525","Evc2","0.3495004647164"
"mmu:234138","Tti2","0.349417975458933"
"mmu:72102","Dusp11","0.349264203797186"
"mmu:233833","Tnrc6a","0.349198783802283"
"mmu:15248","Hic1","0.348883273771401"
"mmu:230767","Iqcc","0.348699255110539"
"mmu:21429","Ubtf","0.34868528365022"
"mmu:23957","Nr0b2","0.348622425143399"
"mmu:67302","Zc3h13","0.348448510695531"
"mmu:68750","Rreb1","0.348437614951853"
"mmu:68472","Tmem126b","0.348337890453744"
"mmu:18805","Pld1","0.34827772780441"
"mmu:17979","Ncoa3","0.348193161282418"
"mmu:319945","Flad1","0.348092194021858"
"mmu:544717","1190007I07Rik","0.348037149574807"
"mmu:219094","Khnyn","0.348024608369442"
"mmu:268564","Zbtb1","0.347538175189724"
"mmu:17996","Neb","0.34749591394082"
"mmu:209361","Taf3","0.347342632726706"
"mmu:18214","Ddr2","0.347261981896232"
"mmu:319482","9530053A07Rik","0.347060381591752"
"mmu:230233","Ikbkap","0.347041659642516"
"mmu:73680","Zbtb8a","0.34694349844737"
"mmu:224903","Safb","0.346691239761429"
"mmu:20846","Stat1","0.346655823671926"
"mmu:72147","Zbtb46","0.346148458871491"
"mmu:16364","Irf4","0.346095927003232"
"mmu:19328","Rab12","0.346066976103095"
"mmu:408190","Wfdc13","0.345821112150273"
"mmu:70086","Cysltr2","0.34535697637813"
"mmu:66163","Mrpl4","0.345329779304768"
"mmu:11852","Rhob","0.345116358504865"
"mmu:21417","Zeb1","0.345039433064922"
"mmu:654457","Defb26","0.344570111846443"
"mmu:665563","Mthfd2l","0.344446331195159"
"mmu:269423","3110057O12Rik","0.344357846314439"
"mmu:75739","Mpp7","0.344143438498358"
"mmu:53609","Clasrp","0.344133279678719"
"mmu:70829","Ccdc93","0.344120713750803"
"mmu:74055","Plce1","0.344088670950574"
"mmu:271305","Phf21b","0.343968942969951"
"mmu:58223","Mmp19","0.343921205702532"
"mmu:19663","Rbpms","0.343885270836894"
"mmu:19261","Sirpa","0.343795683208105"
"mmu:19041","Ppl","0.343772355276869"
"mmu:71365","Pdss2","0.343696057370016"
"mmu:233107","Kctd15","0.343617025802841"
"mmu:110253","Triobp","0.343576119653251"
"mmu:213011","Zfp583","0.343571398033476"
"mmu:20964","Syn1","0.343532802310129"
"mmu:104099","Itga9","0.343366069313369"
"mmu:56045","Samhd1","0.343323605521533"
"mmu:22110","Tspyl1","0.343294104165086"
"mmu:328977","Zfp532","0.343158992149845"
"mmu:96979","Ptges2","0.343035916578379"
"mmu:66445","Cyc1","0.342906108395165"
"mmu:381067","Zfp229","0.34237295269872"
"mmu:67443","Map1lc3b","0.342263138881"
"mmu:29811","Ndrg2","0.342122036871347"
"mmu:110454","Ly6a","0.341842931170706"
"mmu:17389","Mmp16","0.341519068667801"
"mmu:55990","Fmo2","0.341501689649388"
"mmu:74166","Tmem38a","0.341418539188664"
"mmu:103806","Maml1","0.341337186673618"
"mmu:327951","Cyb5d1","0.34117373494666"
"mmu:20931","Surf2","0.341092905469951"
"mmu:56504","Srpk3","0.340721563716601"
"mmu:16974","Lrp6","0.340554910742189"
"mmu:432582","E130309D14Rik","0.340442332128808"
"mmu:232430","Crebl2","0.340263091840503"
"mmu:20344","Selp","0.340217375379367"
"mmu:225115","Svil","0.34005957578255"
"mmu:243780","E330009J07Rik","0.34005428295266"
"mmu:56706","Ccnl1","0.340008206072441"
"mmu:333088","Kcp","0.339998397691404"
"mmu:73068","Fut11","0.339894046911346"
"mmu:106504","Stk38","0.339693336089266"
"mmu:22235","Ugdh","0.339517044990939"
"mmu:268996","Ss18","0.339410705045265"
"mmu:94218","Cnnm3","0.339399000052184"
"mmu:59038","Pxmp4","0.33927044345962"
"mmu:195727","Nhs","0.339012372162392"
"mmu:227715","Exosc2","0.33885212097969"
"mmu:77519","Zfp266","0.338851778414931"
"mmu:22341","Vegfc","0.338830701392735"
"mmu:327655","Ppip5k1","0.338543740526174"
"mmu:71726","Smug1","0.338536555792596"
"mmu:328780","Prss34","0.338456011388073"
"mmu:229285","Spg20","0.338419763639245"
"mmu:68655","Fndc1","0.338414230833726"
"mmu:216987","Utp6","0.338398615283725"
"mmu:15531","Ndst1","0.338395782787691"
"mmu:102103","Mtus1","0.33839292590069"
"mmu:17095","Lyl1","0.338296190288408"
"mmu:328309","Gm9776","0.338233897639337"
"mmu:93714","Pcdhga6","0.338127635651468"
"mmu:17133","Maff","0.337883921107662"
"mmu:14605","Tsc22d3","0.337811841159604"
"mmu:105351","AW209491","0.337757923145471"
"mmu:68556","Uckl1","0.337732805446127"
"mmu:110842","Etfa","0.337531528263992"
"mmu:57432","Zc3h8","0.337232003409834"
"mmu:12928","Crk","0.33714826439573"
"mmu:751865","Sap25","0.337077476907899"
"mmu:232533","Stk38l","0.33705050805213"
"mmu:72723","Zfp74","0.337019631657501"
"mmu:320183","Msrb3","0.337015378673313"
"mmu:15929","Idh3g","0.336810314159099"
"mmu:14205","Figf","0.336337693313848"
"mmu:109801","Glo1","0.336304769083407"
"mmu:225845","Pla2g16","0.336281622510379"
"mmu:72477","Tmem87b","0.335992621766564"
"mmu:14154","Fem1a","0.335915954815509"
"mmu:233067","Lrfn3","0.335691211652972"
"mmu:22095","Tshr","0.335533381448129"
"mmu:57745","Zfp112","0.335396859163002"
"mmu:229615","Pias3","0.335333932015883"
"mmu:66218","Ndufb9","0.335172317660473"
"mmu:269252","Gtf3c4","0.334891411674664"
"mmu:76453","Prss23","0.33480095037985"
"mmu:110095","Pygl","0.33475340932111"
"mmu:213541","Ythdf2","0.334734270880296"
"mmu:66229","Rpl7l1","0.334605111414891"
"mmu:66589","Ube2v1","0.334550427487219"
"mmu:12525","Cd8a","0.334464245811715"
"mmu:384569","Nova2","0.334006910661994"
"mmu:215193","Diexf","0.333925123356087"
"mmu:56233","Hdac7","0.333869725728833"
"mmu:216558","Ugp2","0.333778160467608"
"mmu:319504","Nrcam","0.333283066940341"
"mmu:74249","Lrrc2","0.333108279578184"
"mmu:110557","H2-Q6","0.333070021170883"
"mmu:226153","Peo1","0.333034134215608"
"mmu:223920","Soat2","0.333025762747855"
"mmu:77041","Arsk","0.332814691931049"
"mmu:58200","Ppp1r1a","0.332640219774339"
"mmu:78394","Ddx52","0.332563164307293"
"mmu:16775","Lama4","0.332563001079317"
"mmu:67501","Ccdc50","0.332250535017962"
"mmu:19305","Pex5","0.332164584274534"
"mmu:66690","Tmem186","0.332058768452449"
"mmu:20874","Slk","0.332049316382409"
"mmu:116748","Lsm10","0.331838590030773"
"mmu:12416","Cbx2","0.331824805915628"
"mmu:327826","Frs2","0.331725518886184"
"mmu:100087","Kti12","0.331625668577662"
"mmu:226564","Fmo4","0.331518736383774"
"mmu:224902","Safb2","0.331046429064359"
"mmu:69260","Ing2","0.330889266019973"
"mmu:78752","Csgalnact2","0.330821982245345"
"mmu:15356","Hmgcl","0.330821232268393"
"mmu:19766","Ripk1","0.330804944401836"
"mmu:11911","Atf4","0.330577581815424"
"mmu:216565","Ehbp1","0.330576988867251"
"mmu:68539","Tmem109","0.330544079556403"
"mmu:18169","Npy6r","0.330362179757931"
"mmu:72050","Kdelc1","0.330294066384554"
"mmu:53972","Ngef","0.330268876239539"
"mmu:226856","Lpgat1","0.330260735553175"
"mmu:245526","Pgr15l","0.330253431956213"
"mmu:211286","Cln5","0.330158147963513"
"mmu:629016","Zfp953","0.330113214382589"
"mmu:408068","Zfp738","0.329958114047708"
"mmu:21452","Tcn2","0.329949413864498"
"mmu:72333","Palld","0.329668353156"
"mmu:78920","Dlst","0.329622880015569"
"mmu:228889","Ddx27","0.329609653349114"
"mmu:66505","Zmynd11","0.329225374023886"
"mmu:76357","Trmt5","0.329162547808085"
"mmu:106585","Ankrd12","0.329160052287921"
"mmu:102058","Exoc8","0.328885445856404"
"mmu:319263","Pcmtd1","0.328815091189504"
"mmu:268448","Phf12","0.328743257031544"
"mmu:14058","F10","0.328730886920186"
"mmu:26939","Polr3e","0.328715390371111"
"mmu:18799","Plcd1","0.32858252151689"
"mmu:12334","Capn2","0.32853318716598"
"mmu:70435","Inf2","0.328460534504717"
"mmu:67203","Nde1","0.328353433220759"
"mmu:330189","Tmem120b","0.328304977963866"
"mmu:20907","Stx1a","0.328244257231301"
"mmu:227937","Pkp4","0.328003133909327"
"mmu:209354","Eif2b1","0.327927995195727"
"mmu:18186","Nrp1","0.327925559364215"
"mmu:16573","Kif5b","0.327872234427719"
"mmu:80981","Arl4d","0.327832669087755"
"mmu:235028","Zfp426","0.327300957361757"
"mmu:16784","Lamp2","0.327270687917426"
"mmu:14697","Gnb5","0.327221885133222"
"mmu:11766","Ap1g2","0.327208680077684"
"mmu:30938","Fgd3","0.327024753088167"
"mmu:236690","Nyx","0.327011352169001"
"mmu:106489","Sft2d1","0.326844743223883"
"mmu:116701","Fgfrl1","0.326833357890973"
"mmu:100041163","Rpl23a-ps3","0.326787658322755"
"mmu:20618","Sncg","0.326721615867176"
"mmu:21672","Prdx2","0.326617566313165"
"mmu:243905","Zfp568","0.326590011133661"
"mmu:72774","Neil1","0.326345660811339"
"mmu:69870","Polr3gl","0.326164392382731"
"mmu:20349","Sema3e","0.326000712665709"
"mmu:67163","Ccdc47","0.325981842034791"
"mmu:240725","Sulf1","0.325888367997049"
"mmu:110911","Cds2","0.325831463594184"
"mmu:16182","Il18r1","0.325647452079368"
"mmu:20728","Spic","0.325528185598492"
"mmu:231712","Trafd1","0.325399717786904"
"mmu:73246","Rassf6","0.325176470638449"
"mmu:227197","Ndufs1","0.325132204405655"
"mmu:20496","Slc12a2","0.325051363353293"
"mmu:229503","Rrnad1","0.324987773295069"
"mmu:212647","Aldh4a1","0.324982853933968"
"mmu:67399","Pdlim7","0.324878837394345"
"mmu:68279","Mcoln2","0.324867244691119"
"mmu:69131","Cdk12","0.324858698671517"
"mmu:21355","Tap2","0.324684826462547"
"mmu:102632","Acad11","0.324529176807399"
"mmu:68519","Eml1","0.324443685903727"
"mmu:14084","Faf1","0.324152599412555"
"mmu:75847","Ispd","0.324115824378135"
"mmu:18491","Pappa","0.323908632444142"
"mmu:13730","Emp1","0.323870860663619"
"mmu:72611","Zfp655","0.323750040222034"
"mmu:75986","Agmat","0.323656037136625"
"mmu:74351","Ddx23","0.323653975000394"
"mmu:114229","Kiss1r","0.323616527570133"
"mmu:19300","Abcd4","0.323542195731757"
"mmu:216877","Dhx33","0.323401599816903"
"mmu:22670","Trim26","0.323381908058914"
"mmu:21665","Tdg","0.32304922640269"
"mmu:216874","Camta2","0.32290292792188"
"mmu:74646","Spsb1","0.322726081253808"
"mmu:69737","Ttl","0.322725547522932"
"mmu:216820","Dhrs7b","0.322558122685846"
"mmu:791343","Gm9905","0.322396419287577"
"mmu:54131","Irf3","0.322339677409652"
"mmu:12160","Bmp5","0.321977997377611"
"mmu:192656","Ripk2","0.321820110534581"
"mmu:56431","Dstn","0.321774755820779"
"mmu:17125","Smad1","0.321774021453522"
"mmu:194388","Tet3","0.321749601610908"
"mmu:69276","Sec62","0.321562083398341"
"mmu:209378","Itih5","0.321528549105119"
"mmu:240667","Sec31b","0.321378308692567"
"mmu:217026","Heatr6","0.321251748445458"
"mmu:245666","Iqsec2","0.321233248567094"
"mmu:54447","Asah2","0.321133929980434"
"mmu:15487","Hsd17b3","0.32106596430516"
"mmu:12496","Entpd2","0.321057557804654"
"mmu:67874","Rprm","0.321037267299939"
"mmu:99334","Zscan29","0.321024600230978"
"mmu:207212","Arhgef17","0.320832394450541"
"mmu:57773","Wdr4","0.320594918536658"
"mmu:171284","Timd2","0.320391792705452"
"mmu:75723","Amotl1","0.320212814098514"
"mmu:26404","Map3k12","0.320177891097608"
"mmu:20935","Surf6","0.320154580834872"
"mmu:80892","Zfhx4","0.32009056051013"
"mmu:17846","Commd1","0.320057720881976"
"mmu:330474","Zc3h4","0.320005707824419"
"mmu:239743","Klhl6","0.31992733680457"
"mmu:104816","Aspg","0.319911588020284"
"mmu:16553","Kif13a","0.31991009733298"
"mmu:14007","Celf2","0.319870278523846"
"mmu:230979","Tnfrsf14","0.319831435932866"
"mmu:14916","Guca2b","0.319768569619608"
"mmu:239393","Lrp12","0.319760313905352"
"mmu:269295","Rtn4rl2","0.319471479109379"
"mmu:14734","Gpc3","0.319363379944678"
"mmu:232339","Ankrd26","0.319314158127755"
"mmu:269717","Orai2","0.319283375993858"
"mmu:20532","Slc3a1","0.319089644320068"
"mmu:19684","Rdx","0.318656331116911"
"mmu:67375","Qprt","0.318507946491597"
"mmu:17347","Mknk2","0.318443313547367"
"mmu:11477","Acvr1","0.318439768335861"
"mmu:76365","Tbx18","0.318317674334588"
"mmu:228876","Zfp334","0.318243611259616"
"mmu:170787","Hdac10","0.317768753083019"
"mmu:67168","Lpar6","0.317713604430231"
"mmu:58234","Shank3","0.317654778996277"
"mmu:77286","Nkrf","0.317535475003458"
"mmu:218503","Fcho2","0.317529942655043"
"mmu:18203","Ntan1","0.317309580554529"
"mmu:69757","Leng1","0.317102145346599"
"mmu:12953","Cry2","0.316875337039695"
"mmu:100038570","Gm11744","0.316742865702286"
"mmu:17101","Lyst","0.31640258210068"
"mmu:22722","Zfp64","0.316322233455425"
"mmu:268469","Zfp652","0.316293688456568"
"mmu:52666","Arhgef25","0.316186555793112"
"mmu:69740","Dph5","0.31610746952764"
"mmu:54401","Ywhab","0.315997593672132"
"mmu:116939","Pnpla3","0.315980929039951"
"mmu:64934","Pes1","0.315935784667469"
"mmu:83485","Ngrn","0.31579735427698"
"mmu:76199","Med13l","0.315592685430807"
"mmu:118451","Mrps2","0.315581824333146"
"mmu:71538","Fbxo9","0.315480151261741"
"mmu:243725","Ppp1r9a","0.315324759301784"
"mmu:11881","Arsb","0.315312808981737"
"mmu:94043","Tm2d1","0.315269586269445"
"mmu:12873","Cpa3","0.315218778467605"
"mmu:14566","Gdf9","0.31520020159538"
"mmu:18674","Slc25a3","0.315159650765787"
"mmu:16561","Kif1b","0.315137601353659"
"mmu:381314","Iars2","0.314962872506577"
"mmu:64704","Htra2","0.314896698508664"
"mmu:19395","Rasgrp2","0.314884596058475"
"mmu:116914","Slc19a2","0.314874002961169"
"mmu:16554","Kif13b","0.314867336809614"
"mmu:109658","Txlna","0.314490379660344"
"mmu:432743","Gm5447","0.314462169624756"
"mmu:13434","Trdmt1","0.314399512093377"
"mmu:101612","Grwd1","0.314357372315516"
"mmu:246710","Rhobtb2","0.314321338446578"
"mmu:74777","Sepn1","0.314264727680944"
"mmu:18131","Notch3","0.314223583665055"
"mmu:114886","Cygb","0.314164847684377"
"mmu:545242","Gm5819","0.313984576554232"
"mmu:11958","Atp5k","0.313841733005243"
"mmu:378431","Txlnb","0.313797185081731"
"mmu:54189","Rabep1","0.313769762581903"
"mmu:67455","Klhl13","0.313674499410906"
"mmu:59056","Evc","0.313650542043985"
"mmu:29856","Smtn","0.313445615413375"
"mmu:19418","Rasgrf2","0.313326546378151"
"mmu:244548","Elmod2","0.313279277156927"
"mmu:268882","Fbxo45","0.313155056275061"
"mmu:20353","Sema4c","0.312641746507014"
"mmu:14179","Fgf8","0.312585960302551"
"mmu:237313","Il20ra","0.312485606552258"
"mmu:114716","Spred2","0.312484348024622"
"mmu:13521","Slc26a2","0.312314303499722"
"mmu:106583","Scaf8","0.312206006158672"
"mmu:19682","Rdh5","0.312152479686672"
"mmu:215748","Cnksr3","0.312071587461789"
"mmu:20170","Hps6","0.311796404676275"
"mmu:99526","Usp53","0.31157836512745"
"mmu:329575","Gm14325","0.311472325966831"
"mmu:72136","Chst14","0.311263919953083"
"mmu:319156","Hist1h4d","0.311253228630534"
"mmu:22689","Zfp27","0.311045536481602"
"mmu:78521","B230219D22Rik","0.310999515804437"
"mmu:89867","Sec16b","0.310989439046238"
"mmu:229725","Clcc1","0.310898652203733"
"mmu:67942","Atp5g2","0.310858918200283"
"mmu:64176","Sv2b","0.310656995663683"
"mmu:106052","Fbxo4","0.310602451188251"
"mmu:217366","Lrrc45","0.310596857972113"
"mmu:17533","Mrc1","0.310501364763606"
"mmu:232984","B3gnt8","0.310438395400911"
"mmu:50530","Mfap5","0.310390037761552"
"mmu:72117","Naa50","0.310301843697553"
"mmu:20230","Satb1","0.310054774952832"
"mmu:209200","Dtx3l","0.310009522835016"
"mmu:353187","Nr1d2","0.309956316797088"
"mmu:77252","9430038I01Rik","0.309867416849525"
"mmu:214579","Aldh5a1","0.309838201923869"
"mmu:381066","Zfp948","0.309718867796745"
"mmu:71435","Arhgap21","0.309689723041138"
"mmu:74012","Rap2b","0.309684086254738"
"mmu:11784","Apba2","0.309470203352552"
"mmu:212862","Chpt1","0.309333900764797"
"mmu:245174","Zfp937","0.309316602864694"
"mmu:54486","Hpgds","0.309107973370819"
"mmu:17116","Mab21l1","0.308982683048261"
"mmu:231326","Aasdh","0.308899411071085"
"mmu:12577","Cdkn1c","0.308841819155047"
"mmu:69721","Nkiras1","0.308681300151012"
"mmu:77040","Atg16l1","0.308653300068455"
"mmu:268301","Sowahc","0.308521603467114"
"mmu:57764","Ntn4","0.30849216009917"
"mmu:107723","Slc12a6","0.30830252243028"
"mmu:15312","Hmgn1","0.308295775014834"
"mmu:269997","Zfp747","0.308091538712181"
"mmu:68134","Upf3b","0.308055020816288"
"mmu:72344","Usp36","0.308035356840611"
"mmu:21912","Tspan7","0.307687805962475"
"mmu:237422","Ric8b","0.30767859552899"
"mmu:66071","Ethe1","0.307661597394563"
"mmu:230597","Zfyve9","0.30764134647933"
"mmu:192287","Slc25a36","0.307247395214264"
"mmu:97064","Wwtr1","0.307232575596372"
"mmu:18845","Plxna2","0.307130463952444"
"mmu:76813","Armc6","0.306710697477553"
"mmu:217333","Trim47","0.306695242664219"
"mmu:110821","Pcca","0.306680366151544"
"mmu:17187","Max","0.306676542499631"
"mmu:15331","Hmgn2","0.306578021088429"
"mmu:11773","Ap2m1","0.30644333951794"
"mmu:78833","Gins3","0.306417783749757"
"mmu:381820","2700089E24Rik","0.306305395658515"
"mmu:13688","Eif4ebp2","0.306300507705304"
"mmu:12050","Bcl2l2","0.306059683275257"
"mmu:259279","Tubgcp3","0.306050450774887"
"mmu:216345","Zfc3h1","0.305997314460132"
"mmu:57248","Ly6i","0.305831667701571"
"mmu:53334","Gosr1","0.30555985383955"
"mmu:16706","Ksr1","0.305421699929125"
"mmu:382793","Mtx3","0.305230039117983"
"mmu:71449","Mettl13","0.304857951479233"
"mmu:22059","Trp53","0.304737992276968"
"mmu:18080","Nin","0.304664650834797"
"mmu:69183","C1qtnf2","0.304364540234139"
"mmu:73835","Ifitm5","0.304270634077923"
"mmu:78834","Zfp623","0.304116340740129"
"mmu:19339","Rab3a","0.30397112584153"
"mmu:232854","Zfp418","0.303957877614034"
"mmu:12491","Cd36","0.30386151173255"
"mmu:77106","Tmem181a","0.303775161367129"
"mmu:50720","Sacs","0.303750676854044"
"mmu:73827","Tmem198b","0.303099606169714"
"mmu:235130","Adamts15","0.303032784706105"
"mmu:432450","Nkain2","0.303003295043958"
"mmu:69256","Zfp397","0.302994373889563"
"mmu:74732","Stx11","0.30291486146388"
"mmu:223693","Tmem184b","0.302853109255264"
"mmu:76857","Spopl","0.302759764822575"
"mmu:20525","Slc2a1","0.302718826377159"
"mmu:12111","Bgn","0.302600438623204"
"mmu:237988","Cdr2l","0.302090982957307"
"mmu:79202","Tnfrsf22","0.301548304732228"
"mmu:68929","Mospd3","0.301468928434594"
"mmu:26416","Mapk14","0.301271700304569"
"mmu:52592","Brms1l","0.300993776742659"
"mmu:69379","C8g","0.300991262637181"
"mmu:268420","Alkbh5","0.300977672619005"
"mmu:13429","Dnm1","0.30096894440807"
"mmu:11757","Prdx3","0.300842954042685"
"mmu:14245","Lpin1","0.300828808406348"
"mmu:68952","Fam57b","0.300638383079904"
"mmu:57429","Sult5a1","0.300242521085939"
"mmu:13046","Celf1","0.299847510427634"
"mmu:14312","Brd2","0.299821102731554"
"mmu:70292","Afap1","0.299817983304133"
"mmu:21339","Taf1a","0.299788994064932"
"mmu:19044","Ppox","0.299730998653388"
"mmu:382137","Fdxacb1","0.299646977189998"
"mmu:78428","Wibg","0.299519148331973"
"mmu:72960","Top1mt","0.299189068925414"
"mmu:56716","Mlst8","0.299075344131023"
"mmu:242377","Pm20d2","0.29901612132167"
"mmu:23959","Nt5e","0.299008293710962"
"mmu:78781","Zc3hav1","0.298849810142892"
"mmu:17901","Myl1","0.298821775498408"
"mmu:241568","Lrrc4c","0.298775999490372"
"mmu:237926","Rsad1","0.298621080949583"
"mmu:22589","Atrx","0.298516597162255"
"mmu:328572","Ep300","0.298333126929579"
"mmu:29877","Hdgfrp3","0.298263097200439"
"mmu:320473","Heatr5b","0.298191325060294"
"mmu:11907","Ate1","0.298190493609549"
"mmu:18515","Pbx2","0.297970053523081"
"mmu:319455","Pld5","0.297880070730774"
"mmu:109323","C1qtnf7","0.297632265960529"
"mmu:101700","Trim68","0.297605091474188"
"mmu:54637","Praf2","0.297520349055143"
"mmu:226144","Erlin1","0.297304015375034"
"mmu:171463","Il17rd","0.297284131149169"
"mmu:76614","Immt","0.2972610791994"
"mmu:68972","Tatdn3","0.297185105935133"
"mmu:100040843","Cyp4a32","0.297168104468636"
"mmu:66989","Kctd20","0.29714293768944"
"mmu:192652","Wdr81","0.296983819690286"
"mmu:85031","Pla1a","0.296968413643216"
"mmu:54402","Stk19","0.296923911641273"
"mmu:70397","Tmem70","0.296918040684031"
"mmu:74488","Lrrc15","0.29679290781617"
"mmu:233802","Thumpd1","0.296775590958121"
"mmu:27225","Ddx24","0.296690830184205"
"mmu:12830","Col4a5","0.296690188535281"
"mmu:101118","Tmem168","0.296621973986203"
"mmu:18245","Oaz1","0.296551712892847"
"mmu:70354","Secisbp2l","0.296410201688004"
"mmu:23857","Dmtf1","0.29629004825659"
"mmu:74600","Mrpl47","0.296211981102781"
"mmu:17936","Nab1","0.296210103372891"
"mmu:12642","Ch25h","0.296180324702032"
"mmu:19248","Ptpn12","0.296079754704491"
"mmu:19252","Dusp1","0.295944749959753"
"mmu:67489","Ap4b1","0.295611459427955"
"mmu:20848","Stat3","0.295447875439347"
"mmu:18173","Slc11a1","0.29543667399627"
"mmu:21827","Thbs3","0.2953172363676"
"mmu:66438","Hamp2","0.295262697608098"
"mmu:76499","Clasp2","0.295223205534618"
"mmu:67533","Ppfibp1","0.29514404451411"
"mmu:271981","Tbck","0.295096822661739"
"mmu:11761","Aox1","0.294817760905793"
"mmu:22634","Plagl1","0.294763865864887"
"mmu:72562","Pcbd2","0.294673661075336"
"mmu:70380","Mospd1","0.29465549023295"
"mmu:105663","Thtpa","0.2945084970442"
"mmu:22750","Zfp9","0.294502661659153"
"mmu:68875","Tmcc2","0.294492203621324"
"mmu:207278","Fchsd2","0.294480576416044"
"mmu:20677","Sox4","0.294478883155116"
"mmu:224088","Atp13a3","0.294153512098451"
"mmu:22418","Wnt5a","0.293983282863993"
"mmu:72338","Wdr89","0.293954808390977"
"mmu:17918","Myo5a","0.293696689118343"
"mmu:76688","Arfrp1","0.293498052709933"
"mmu:72475","Ssbp3","0.293458368236218"
"mmu:66307","Isoc1","0.293270576325328"
"mmu:215690","Nav1","0.292789763625209"
"mmu:93760","Arid1a","0.292780841177425"
"mmu:69634","Clybl","0.292671688464615"
"mmu:70325","Pigw","0.292628141777902"
"mmu:68653","Samm50","0.29259128870583"
