"","213","215","217","218","207","208","209","243"
"Label","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh"
"choline phosphate","-0.32513210"," 0.19630862"," 0.53477887","-0.24937695","-0.23923420"," 0.45586708"," 0.09200981","-0.46522113"
"citrate"," 0.28537406","-0.31248906"," 0.64021198"," 0.42756030","-0.31908090","-0.35978802","-0.04555639","-0.31623197"
"citrulline","-0.13548785"," 0.46527200","-0.53472800"," 0.25951864","-0.04828662"," 0.34817297"," 0.09807582","-0.45253696"
"corticosterone","-0.2079855"," 0.2947053","-0.5513110","-0.2272506"," 0.4486890","-0.2362759"," 0.1993690"," 0.2800597"
"creatine","-0.6716426"," 0.2276725"," 0.3088559","-0.5060499"," 0.3283574"," 0.1772366"," 0.1827452","-0.0471750"
"creatine phosphate","-0.07812441","-0.06251488","-0.19126888"," 0.03080009","-0.47909189"," 0.20610186"," 0.52090811"," 0.05319001"
"creatinine","-0.32387934"," 0.10723807"," 0.61235542","-0.38764458"," 0.31955045","-0.02862378","-0.11378381","-0.18521244"
"cysteine"," 0.3918071","-0.4737901"," 0.5262099"," 0.4368741","-0.4090410","-0.1280614","-0.2259980","-0.1180005"
"cysteine sulfinic acid"," 0.4573278"," 0.1726833"," 0.5117338"," 0.3099167","-0.4882662","-0.3492611","-0.1337728","-0.4803615"
"cytidine"," 0.4606995","-0.1670133"," 0.5298449"," 0.4663956","-0.1862985","-0.2756564","-0.3578166","-0.4701551"
"cytidine 3'-monophosphate (3'-CMP)","-0.28100636","-0.08786789","-0.41573853","-0.22239611"," 0.58426147","-0.19141949"," 0.48586104"," 0.12830588"
"cytidine 5'-diphosphocholine"," 0.25014902","-0.27396380"," 0.41017375"," 0.28585152","-0.06636702","-0.41059526","-0.58982625"," 0.39457804"
"cytidine 5'-monophosphate (5'-CMP)","-0.14364281"," 0.08348393","-0.52772871","-0.18255446"," 0.12868928"," 0.47227129"," 0.39325322","-0.22377175"
"cytidine 5'-monophospho-N-acetylneuraminic acid"," 0.56320252","-0.43679748","-0.16831594"," 0.28732869","-0.33559738","-0.18611570","-0.02244209"," 0.29873739"
"cytidine-5'-diphosphoethanolamine","-0.54539187"," 0.39559973","-0.35760037","-0.30717643"," 0.45460813"," 0.05914154"," 0.12288476"," 0.17793451"
"cytosine","-0.08483924"," 0.20059510","-0.67717987","-0.23922480"," 0.20146637"," 0.25957707"," 0.01678525"," 0.32282013"
"decanoylcarnitine","-0.3859157","-0.1146786","-0.1854841","-0.5111757"," 0.3626981"," 0.1572827"," 0.1884490"," 0.4888243"
"dehydroascorbate"," 0.45865134","-0.05224804"," 0.47359072"," 0.45218922","-0.52640928","-0.23809056","-0.26498526","-0.30269814"
"deoxycarnitine"," 0.30226499","-0.59538949"," 0.40145818"," 0.24098340","-0.59854182"," 0.31903560","-0.04760854","-0.02220233"
"dihomo-linoleate (20:2n6)"," 0.1865974"," 0.5195514","-0.2556071","-0.4804486","-0.3669869","-0.3037099"," 0.2675332"," 0.4330706"
"dihomo-linolenate (20:3n3 or n6)"," 0.12888878"," 0.47612408","-0.43588409","-0.52387592"," 0.15981825","-0.17942066","-0.04526144"," 0.41961099"
"dihydroxyacetone phosphate (DHAP)"," 0.21611669","-0.08606104"," 0.48015417"," 0.29916840","-0.23665133","-0.51984583","-0.06681422","-0.08606684"
